gender,age,academic_pressure,cgpa,study_satisfaction,sleep_duration,dietary_habits,have_you_ever_had_suicidal_thoughts_,work_study_hours,financial_stress,family_history_of_mental_illness,degree_grouped,city_grouped
Female,28.0,4.0,5.27,4.0,'Less than 5 hours',Healthy,Yes,6.0,4.0,Yes,PhD,Delhi
Male,27.0,3.0,9.37,5.0,'5-6 hours',Unhealthy,No,11.0,4.0,Yes,BSc,Lucknow
Female,20.0,2.0,9.91,4.0,'More than 8 hours',Healthy,No,7.0,4.0,Yes,'Class 12',Srinagar
Male,34.0,3.0,7.38,4.0,'7-8 hours',Healthy,Yes,1.0,4.0,Yes,B.Pharm,Kolkata
Male,29.0,5.0,5.74,4.0,'Less than 5 hours',Unhealthy,No,8.0,2.0,No,M.Pharm,Kalyan
Female,32.0,5.0,9.21,4.0,'Less than 5 hours',Healthy,Yes,7.0,1.0,Yes,B.Com,Ghaziabad
Male,31.0,5.0,5.32,3.0,'More than 8 hours',Unhealthy,Yes,2.0,2.0,No,MSc,Jaipur
Male,23.0,3.0,5.12,2.0,'Less than 5 hours',Unhealthy,Yes,10.0,4.0,Yes,Other,Ahmedabad
Female,20.0,4.0,9.96,2.0,'Less than 5 hours',Moderate,Yes,12.0,2.0,No,'Class 12',Lucknow
Male,26.0,4.0,8.69,1.0,'7-8 hours',Moderate,Yes,1.0,4.0,Yes,B.Com,Surat
Male,29.0,2.0,7.88,4.0,'7-8 hours',Moderate,Yes,11.0,4.0,Yes,M.Com,Vasai-Virar
Male,22.0,4.0,8.44,4.0,'5-6 hours',Unhealthy,No,12.0,2.0,Yes,MSc,Vadodara
Male,24.0,1.0,6.82,2.0,'Less than 5 hours',Healthy,No,10.0,1.0,Yes,B.Arch,Nashik
Female,20.0,3.0,6.16,3.0,'Less than 5 hours',Unhealthy,No,7.0,5.0,No,'Class 12',Rajkot
Male,28.0,5.0,9.93,4.0,'7-8 hours',Unhealthy,Yes,10.0,5.0,No,MSc,Kalyan
Male,20.0,3.0,7.3,3.0,'Less than 5 hours',Healthy,No,10.0,5.0,No,'Class 12',Varanasi
Female,31.0,1.0,6.19,5.0,'5-6 hours',Unhealthy,No,2.0,4.0,No,M.Ed,Kalyan
Male,27.0,5.0,9.91,3.0,'Less than 5 hours',Unhealthy,Yes,11.0,5.0,No,MA,Thane
Female,30.0,3.0,7.64,5.0,'7-8 hours',Moderate,No,6.0,2.0,No,MSc,Kalyan
Male,25.0,5.0,6.85,5.0,'5-6 hours',Healthy,No,5.0,4.0,Yes,MBBS,Hyderabad
Male,18.0,3.0,7.72,4.0,'7-8 hours',Moderate,No,8.0,4.0,No,'Class 12',Bangalore
Female,29.0,3.0,6.99,1.0,'Less than 5 hours',Healthy,Yes,8.0,1.0,Yes,M.Ed,Kolkata
Male,20.0,4.0,8.38,4.0,'5-6 hours',Healthy,Yes,5.0,5.0,Yes,'Class 12',Bhopal
Male,33.0,1.0,7.88,3.0,'More than 8 hours',Moderate,No,10.0,4.0,No,M.Ed,Srinagar
Female,29.0,3.0,9.91,3.0,'7-8 hours',Moderate,Yes,4.0,4.0,No,M.Ed,Surat
Female,23.0,3.0,8.69,4.0,'More than 8 hours',Moderate,Yes,12.0,4.0,Yes,MCA,Jaipur
Female,22.0,5.0,5.64,2.0,'More than 8 hours',Moderate,Yes,12.0,4.0,No,BBA,Kalyan
Male,26.0,3.0,10.0,1.0,'Less than 5 hours',Moderate,Yes,3.0,3.0,Yes,BSc,Patna
Female,34.0,4.0,5.59,3.0,'Less than 5 hours',Healthy,No,3.0,4.0,No,BCA,Lucknow
Female,31.0,5.0,7.94,1.0,'Less than 5 hours',Healthy,Yes,10.0,5.0,Yes,B.Ed,Thane
Female,28.0,4.0,5.86,2.0,'Less than 5 hours',Unhealthy,Yes,4.0,5.0,No,B.Com,Kalyan
Female,34.0,2.0,7.88,4.0,'More than 8 hours',Unhealthy,No,6.0,5.0,Yes,MBBS,Indore
Male,34.0,3.0,8.62,4.0,'More than 8 hours',Moderate,No,2.0,1.0,No,MCA,Kanpur
Female,32.0,4.0,6.83,5.0,'5-6 hours',Moderate,Yes,6.0,5.0,Yes,B.Ed,Pune
Female,34.0,3.0,5.48,5.0,'5-6 hours',Healthy,Yes,9.0,5.0,No,MD,Srinagar
Female,18.0,3.0,7.25,4.0,'5-6 hours',Unhealthy,No,4.0,3.0,Yes,'Class 12',Vadodara
Male,20.0,4.0,5.37,3.0,'More than 8 hours',Unhealthy,Yes,11.0,4.0,Yes,'Class 12',Bangalore
Male,24.0,4.0,8.04,2.0,'Less than 5 hours',Unhealthy,Yes,8.0,3.0,Yes,M.Ed,Ahmedabad
Female,20.0,1.0,7.92,5.0,'More than 8 hours',Moderate,No,11.0,5.0,No,'Class 12',Vadodara
Male,33.0,5.0,9.59,1.0,'7-8 hours',Moderate,Yes,10.0,3.0,Yes,MSc,Agra
Female,34.0,4.0,7.5,3.0,'More than 8 hours',Unhealthy,Yes,6.0,2.0,Yes,MCA,Other
Male,25.0,4.0,6.61,4.0,'5-6 hours',Healthy,Yes,6.0,1.0,No,M.Ed,Rajkot
Female,29.0,3.0,7.83,4.0,'More than 8 hours',Moderate,No,1.0,2.0,Yes,BHM,Ludhiana
Female,26.0,4.0,5.7,4.0,'Less than 5 hours',Unhealthy,No,3.0,4.0,Yes,B.Arch,Indore
Male,25.0,1.0,7.45,1.0,'More than 8 hours',Healthy,No,12.0,1.0,Yes,BCA,Kolkata
Male,30.0,3.0,7.15,4.0,'7-8 hours',Healthy,No,9.0,2.0,No,B.Ed,Ahmedabad
Female,20.0,4.0,8.47,5.0,'Less than 5 hours',Unhealthy,Yes,6.0,4.0,No,'Class 12',Varanasi
Female,24.0,5.0,7.28,1.0,'Less than 5 hours',Unhealthy,Yes,2.0,4.0,No,B.Com,Kolkata
Male,18.0,4.0,5.66,5.0,'Less than 5 hours',Moderate,Yes,4.0,2.0,No,'Class 12',Bangalore
Female,29.0,4.0,8.04,5.0,'More than 8 hours',Moderate,Yes,0.0,1.0,No,B.Pharm,Patna
Male,24.0,4.0,5.32,1.0,'5-6 hours',Unhealthy,Yes,2.0,5.0,No,BSc,Kolkata
Female,32.0,3.0,8.14,4.0,'Less than 5 hours',Moderate,No,9.0,5.0,Yes,BE,Vadodara
Male,33.0,4.0,8.04,2.0,'7-8 hours',Healthy,Yes,10.0,1.0,No,MA,Nagpur
Female,19.0,4.0,8.74,4.0,'5-6 hours',Unhealthy,No,9.0,2.0,No,'Class 12',Vasai-Virar
Male,24.0,3.0,8.91,4.0,'7-8 hours',Unhealthy,Yes,9.0,3.0,Yes,BHM,Other
Male,33.0,3.0,7.83,3.0,'5-6 hours',Unhealthy,Yes,3.0,2.0,No,B.Com,Kanpur
Male,34.0,4.0,9.24,5.0,'Less than 5 hours',Healthy,No,2.0,2.0,Yes,BCA,Vasai-Virar
Male,27.0,5.0,7.48,1.0,'Less than 5 hours',Healthy,No,7.0,5.0,No,MSc,Ghaziabad
Female,34.0,2.0,8.46,4.0,'7-8 hours',Moderate,No,9.0,1.0,Yes,B.Ed,Bhopal
Female,33.0,3.0,9.74,2.0,'Less than 5 hours',Moderate,No,7.0,4.0,Yes,BA,Ludhiana
Female,31.0,4.0,9.93,4.0,'7-8 hours',Moderate,Yes,7.0,5.0,No,BHM,Srinagar
Male,27.0,3.0,7.48,4.0,'5-6 hours',Healthy,Yes,10.0,4.0,No,BBA,Delhi
Male,32.0,1.0,5.48,3.0,'More than 8 hours',Unhealthy,No,8.0,5.0,Yes,MD,Srinagar
Female,28.0,3.0,8.59,3.0,'7-8 hours',Moderate,Yes,10.0,4.0,No,MSc,Srinagar
Male,31.0,1.0,5.16,3.0,'7-8 hours',Moderate,No,8.0,5.0,No,B.Tech,Other
Male,21.0,3.0,8.73,4.0,'7-8 hours',Unhealthy,Yes,1.0,4.0,Yes,'Class 12',Srinagar
Female,28.0,3.0,5.76,4.0,'7-8 hours',Healthy,No,11.0,5.0,Yes,BCA,Kalyan
Female,31.0,2.0,9.91,4.0,'Less than 5 hours',Unhealthy,No,7.0,1.0,Yes,Other,Varanasi
Male,22.0,5.0,8.74,2.0,'Less than 5 hours',Unhealthy,Yes,11.0,5.0,Yes,BBA,Visakhapatnam
Male,33.0,2.0,9.4,4.0,'More than 8 hours',Unhealthy,No,7.0,3.0,Yes,B.Ed,Vasai-Virar
Female,24.0,2.0,9.41,1.0,'More than 8 hours',Moderate,Yes,1.0,5.0,Yes,MD,Vasai-Virar
Male,27.0,3.0,8.65,3.0,'7-8 hours',Healthy,Yes,11.0,3.0,Yes,MBA,Kolkata
Male,31.0,2.0,5.42,1.0,'Less than 5 hours',Unhealthy,No,6.0,4.0,No,B.Ed,Lucknow
Male,29.0,2.0,7.22,3.0,'More than 8 hours',Unhealthy,Yes,10.0,1.0,Yes,PhD,Patna
Female,29.0,2.0,8.96,2.0,'5-6 hours',Healthy,Yes,4.0,4.0,No,B.Tech,Meerut
Male,18.0,3.0,6.41,3.0,'Less than 5 hours',Unhealthy,Yes,7.0,5.0,No,'Class 12',Lucknow
Male,24.0,5.0,8.25,3.0,'More than 8 hours',Healthy,No,2.0,5.0,Yes,MD,Indore
Male,18.0,5.0,9.98,1.0,'5-6 hours',Moderate,Yes,12.0,5.0,Yes,'Class 12',Kolkata
Female,21.0,4.0,7.75,1.0,'7-8 hours',Unhealthy,Yes,8.0,3.0,Yes,B.Ed,Srinagar
Male,23.0,3.0,8.03,1.0,'More than 8 hours',Healthy,Yes,7.0,4.0,No,MSc,Jaipur
Female,26.0,1.0,9.41,3.0,'7-8 hours',Moderate,Yes,7.0,3.0,No,BSc,Ludhiana
Female,19.0,3.0,9.89,4.0,'Less than 5 hours',Healthy,Yes,10.0,3.0,No,'Class 12',Jaipur
Female,31.0,5.0,6.39,2.0,'5-6 hours',Unhealthy,Yes,11.0,5.0,Yes,B.Pharm,Ludhiana
Female,30.0,2.0,8.95,5.0,'7-8 hours',Unhealthy,Yes,12.0,5.0,Yes,BSc,Kolkata
Female,30.0,5.0,7.88,4.0,'More than 8 hours',Moderate,Yes,8.0,5.0,Yes,M.Ed,Lucknow
Female,34.0,1.0,5.37,5.0,'7-8 hours',Moderate,No,8.0,2.0,No,B.Com,Vasai-Virar
Male,20.0,5.0,6.16,3.0,'Less than 5 hours',Unhealthy,Yes,7.0,1.0,Yes,'Class 12',Meerut
Male,23.0,3.0,6.99,1.0,'5-6 hours',Healthy,No,7.0,1.0,No,B.Arch,Agra
Female,24.0,5.0,7.77,4.0,'7-8 hours',Unhealthy,Yes,10.0,5.0,Yes,M.Tech,Chennai
Male,18.0,5.0,9.67,4.0,'Less than 5 hours',Unhealthy,Yes,9.0,4.0,No,'Class 12',Srinagar
Male,25.0,5.0,8.04,2.0,'7-8 hours',Moderate,Yes,7.0,4.0,No,B.Pharm,Meerut
Male,33.0,2.0,8.04,4.0,'Less than 5 hours',Unhealthy,No,1.0,2.0,No,B.Tech,Meerut
Female,25.0,4.0,8.54,2.0,'Less than 5 hours',Healthy,No,6.0,1.0,No,MSc,Patna
Male,26.0,3.0,6.37,4.0,'More than 8 hours',Unhealthy,No,6.0,2.0,Yes,MA,Rajkot
Male,27.0,3.0,6.27,5.0,'5-6 hours',Unhealthy,Yes,8.0,5.0,No,B.Tech,Patna
Female,18.0,3.0,8.38,4.0,'5-6 hours',Unhealthy,Yes,12.0,5.0,No,'Class 12',Kolkata
Male,25.0,3.0,9.66,1.0,'5-6 hours',Healthy,No,12.0,4.0,No,BSc,Srinagar
Male,25.0,3.0,9.96,4.0,'7-8 hours',Healthy,Yes,8.0,1.0,Yes,BBA,Srinagar
Female,23.0,3.0,5.32,2.0,'Less than 5 hours',Moderate,Yes,3.0,2.0,Yes,B.Com,Kalyan
Male,18.0,3.0,9.79,3.0,'Less than 5 hours',Unhealthy,Yes,5.0,3.0,Yes,'Class 12',Nagpur
Female,28.0,4.0,5.32,2.0,'More than 8 hours',Unhealthy,Yes,9.0,1.0,No,MSc,Ghaziabad
Female,24.0,2.0,8.77,3.0,'7-8 hours',Moderate,No,10.0,4.0,No,B.Com,Vasai-Virar
Female,19.0,2.0,8.97,3.0,'Less than 5 hours',Moderate,No,6.0,2.0,No,'Class 12',Bhopal
Male,18.0,3.0,9.88,2.0,'5-6 hours',Healthy,No,4.0,1.0,No,'Class 12',Nagpur
Female,23.0,3.0,8.04,4.0,'Less than 5 hours',Moderate,Yes,11.0,4.0,No,B.Tech,Agra
Male,21.0,1.0,5.64,1.0,'Less than 5 hours',Unhealthy,Yes,5.0,4.0,No,BA,Meerut
Male,22.0,3.0,9.94,3.0,'5-6 hours',Unhealthy,Yes,8.0,1.0,Yes,M.Tech,Kolkata
Male,29.0,5.0,7.61,4.0,'Less than 5 hours',Unhealthy,Yes,3.0,1.0,Yes,LLB,Delhi
Male,28.0,5.0,6.0,5.0,'More than 8 hours',Healthy,No,2.0,4.0,No,BBA,Hyderabad
Male,21.0,2.0,7.48,1.0,'Less than 5 hours',Healthy,No,11.0,2.0,No,MBA,Visakhapatnam
Male,19.0,5.0,9.95,2.0,'More than 8 hours',Unhealthy,Yes,4.0,5.0,Yes,'Class 12',Rajkot
Female,18.0,2.0,8.69,5.0,'Less than 5 hours',Healthy,Yes,6.0,2.0,No,'Class 12',Kolkata
Male,18.0,5.0,5.74,1.0,'5-6 hours',Healthy,Yes,11.0,5.0,Yes,'Class 12',Kalyan
Female,24.0,5.0,5.9,3.0,'Less than 5 hours',Unhealthy,Yes,0.0,5.0,Yes,B.Ed,Surat
Male,18.0,4.0,7.7,2.0,'Less than 5 hours',Unhealthy,Yes,3.0,5.0,No,'Class 12',Nagpur
Male,34.0,1.0,6.0,4.0,'5-6 hours',Moderate,Yes,0.0,5.0,No,B.Tech,Mumbai
Female,18.0,3.0,6.37,1.0,'5-6 hours',Moderate,Yes,6.0,5.0,Yes,'Class 12',Kalyan
Male,25.0,3.0,6.79,5.0,'Less than 5 hours',Healthy,Yes,7.0,5.0,No,B.Ed,Jaipur
Female,25.0,5.0,10.0,3.0,'5-6 hours',Healthy,No,3.0,4.0,Yes,Other,Patna
Female,26.0,2.0,6.88,4.0,'Less than 5 hours',Healthy,No,8.0,3.0,Yes,M.Ed,Bhopal
Female,22.0,5.0,9.49,2.0,'More than 8 hours',Unhealthy,Yes,7.0,3.0,Yes,BA,Agra
Female,26.0,5.0,8.83,1.0,'Less than 5 hours',Moderate,No,12.0,4.0,No,B.Pharm,Patna
Female,23.0,1.0,7.13,2.0,'7-8 hours',Moderate,No,11.0,1.0,No,B.Ed,Jaipur
Female,29.0,3.0,8.91,2.0,'Less than 5 hours',Unhealthy,Yes,12.0,5.0,No,M.Ed,Hyderabad
Male,32.0,1.0,9.56,5.0,'7-8 hours',Unhealthy,Yes,1.0,5.0,Yes,B.Ed,Patna
Male,25.0,1.0,9.71,2.0,'More than 8 hours',Unhealthy,Yes,7.0,1.0,No,B.Arch,Hyderabad
Female,20.0,4.0,7.64,3.0,'5-6 hours',Healthy,Yes,2.0,5.0,Yes,'Class 12',Ludhiana
Male,28.0,2.0,5.98,4.0,'Less than 5 hours',Unhealthy,No,12.0,2.0,No,B.Pharm,Kanpur
Female,32.0,4.0,8.46,3.0,'Less than 5 hours',Healthy,Yes,8.0,4.0,Yes,LLB,Nashik
Male,26.0,1.0,7.74,3.0,'Less than 5 hours',Healthy,Yes,8.0,2.0,No,B.Ed,Jaipur
Male,25.0,4.0,5.32,2.0,'Less than 5 hours',Moderate,Yes,12.0,2.0,No,BSc,Meerut
Male,28.0,3.0,9.93,4.0,'More than 8 hours',Healthy,Yes,4.0,4.0,Yes,BCA,Ghaziabad
Male,20.0,5.0,8.54,5.0,'Less than 5 hours',Healthy,Yes,0.0,1.0,Yes,'Class 12',Bangalore
Female,20.0,4.0,9.96,4.0,'7-8 hours',Moderate,Yes,10.0,5.0,No,'Class 12',Kalyan
Female,30.0,3.0,8.09,3.0,'5-6 hours',Moderate,No,3.0,3.0,No,MSc,Lucknow
Male,26.0,3.0,8.83,3.0,'5-6 hours',Unhealthy,Yes,10.0,5.0,Yes,BBA,Mumbai
Female,29.0,2.0,8.21,3.0,'More than 8 hours',Healthy,Yes,6.0,4.0,No,BE,Kalyan
Male,29.0,3.0,6.83,2.0,'Less than 5 hours',Moderate,Yes,11.0,3.0,No,B.Ed,Vasai-Virar
Male,20.0,1.0,8.7,2.0,'Less than 5 hours',Healthy,Yes,10.0,4.0,Yes,'Class 12',Indore
Female,20.0,3.0,9.39,3.0,'More than 8 hours',Moderate,No,3.0,3.0,No,'Class 12',Bangalore
Female,34.0,3.0,9.49,4.0,'Less than 5 hours',Moderate,Yes,7.0,1.0,No,BE,Other
Female,19.0,5.0,5.64,2.0,'More than 8 hours',Healthy,Yes,2.0,5.0,Yes,'Class 12',Delhi
Male,28.0,4.0,9.39,4.0,'7-8 hours',Moderate,No,0.0,1.0,Yes,B.Com,Nagpur
Male,32.0,4.0,6.08,2.0,'Less than 5 hours',Unhealthy,No,3.0,1.0,No,PhD,Rajkot
Male,22.0,3.0,6.63,4.0,'7-8 hours',Healthy,No,3.0,3.0,No,BCA,Jaipur
Female,19.0,5.0,7.85,4.0,'5-6 hours',Unhealthy,Yes,6.0,2.0,No,'Class 12',Delhi
Female,24.0,1.0,6.75,5.0,'5-6 hours',Moderate,Yes,12.0,3.0,No,MBBS,Ghaziabad
Male,22.0,3.0,5.51,3.0,'5-6 hours',Unhealthy,Yes,12.0,3.0,No,B.Com,Bangalore
Female,27.0,2.0,5.75,3.0,'Less than 5 hours',Moderate,Yes,11.0,4.0,Yes,B.Tech,Vadodara
Male,19.0,4.0,6.21,1.0,'Less than 5 hours',Healthy,Yes,12.0,5.0,Yes,'Class 12',Vasai-Virar
Male,33.0,4.0,8.58,3.0,'5-6 hours',Unhealthy,No,6.0,2.0,No,MD,Chennai
Male,24.0,4.0,8.79,2.0,'Less than 5 hours',Healthy,Yes,8.0,2.0,No,'Class 12',Nagpur
Female,19.0,3.0,9.74,3.0,'7-8 hours',Unhealthy,Yes,10.0,3.0,Yes,'Class 12',Indore
Female,28.0,5.0,7.09,3.0,'More than 8 hours',Healthy,Yes,3.0,2.0,Yes,MBA,Varanasi
Female,18.0,1.0,8.54,4.0,'More than 8 hours',Unhealthy,No,5.0,2.0,No,'Class 12',Vasai-Virar
Male,19.0,2.0,8.95,1.0,'7-8 hours',Unhealthy,Yes,1.0,5.0,No,'Class 12',Kolkata
Male,20.0,3.0,8.42,3.0,'Less than 5 hours',Healthy,Yes,1.0,4.0,Yes,'Class 12',Ahmedabad
Female,28.0,3.0,7.25,5.0,'7-8 hours',Moderate,Yes,11.0,3.0,No,M.Pharm,Mumbai
Male,23.0,5.0,7.11,4.0,'Less than 5 hours',Moderate,Yes,6.0,3.0,Yes,MSc,Delhi
Male,29.0,5.0,9.9,3.0,'7-8 hours',Unhealthy,Yes,11.0,5.0,No,M.Pharm,Mumbai
Male,28.0,2.0,5.12,5.0,'Less than 5 hours',Unhealthy,Yes,5.0,1.0,Yes,BCA,Vasai-Virar
Female,33.0,3.0,6.75,4.0,'More than 8 hours',Unhealthy,Yes,12.0,1.0,No,B.Tech,Pune
Female,24.0,5.0,8.89,3.0,'Less than 5 hours',Healthy,No,2.0,1.0,Yes,'Class 12',Hyderabad
Female,30.0,2.0,9.93,4.0,'More than 8 hours',Healthy,No,12.0,3.0,No,MA,Srinagar
Female,34.0,1.0,8.14,2.0,'7-8 hours',Unhealthy,No,0.0,2.0,Yes,B.Tech,Bhopal
Female,28.0,3.0,9.39,3.0,'7-8 hours',Unhealthy,Yes,3.0,2.0,Yes,BBA,Srinagar
Female,34.0,3.0,8.74,2.0,'Less than 5 hours',Unhealthy,No,12.0,5.0,No,MSc,Vasai-Virar
Male,24.0,4.0,8.77,4.0,'More than 8 hours',Moderate,Yes,9.0,4.0,No,B.Com,Ludhiana
Male,18.0,3.0,9.44,4.0,'7-8 hours',Moderate,No,1.0,1.0,No,'Class 12',Ahmedabad
Male,24.0,2.0,5.74,5.0,'Less than 5 hours',Moderate,No,8.0,2.0,No,'Class 12',Other
Female,33.0,3.0,6.37,1.0,'7-8 hours',Moderate,Yes,7.0,1.0,Yes,B.Ed,Lucknow
Female,23.0,2.0,9.21,1.0,'More than 8 hours',Unhealthy,Yes,7.0,5.0,No,LLB,Vasai-Virar
Female,29.0,1.0,7.64,2.0,'Less than 5 hours',Unhealthy,Yes,12.0,1.0,No,PhD,Surat
Male,27.0,2.0,7.88,5.0,'More than 8 hours',Moderate,No,2.0,1.0,No,B.Com,Ghaziabad
Male,24.0,5.0,8.62,2.0,'5-6 hours',Moderate,Yes,10.0,1.0,No,B.Pharm,Thane
Male,29.0,5.0,5.69,5.0,'5-6 hours',Moderate,Yes,10.0,1.0,Yes,B.Pharm,Ghaziabad
Male,32.0,3.0,8.77,1.0,'7-8 hours',Healthy,Yes,9.0,3.0,No,BCA,Kalyan
Male,27.0,5.0,8.04,2.0,'Less than 5 hours',Unhealthy,Yes,4.0,4.0,Yes,M.Com,Kalyan
Male,27.0,4.0,8.04,2.0,'5-6 hours',Unhealthy,Yes,3.0,5.0,No,B.Ed,Hyderabad
Male,26.0,1.0,9.21,3.0,'Less than 5 hours',Moderate,No,9.0,1.0,Yes,M.Com,Ahmedabad
Female,33.0,4.0,8.74,3.0,'5-6 hours',Moderate,Yes,8.0,3.0,Yes,BE,Bhopal
Male,26.0,4.0,8.46,1.0,'7-8 hours',Unhealthy,Yes,11.0,2.0,No,'Class 12',Bhopal
Female,34.0,5.0,8.04,5.0,'More than 8 hours',Moderate,No,11.0,1.0,Yes,B.Com,Bangalore
Female,23.0,4.0,7.85,3.0,'Less than 5 hours',Unhealthy,Yes,8.0,4.0,Yes,B.Com,Kalyan
Female,24.0,4.0,7.77,5.0,'Less than 5 hours',Moderate,Yes,11.0,5.0,Yes,MBBS,Agra
Female,19.0,5.0,8.16,3.0,'7-8 hours',Moderate,Yes,5.0,3.0,Yes,'Class 12',Delhi
Female,26.0,5.0,6.42,4.0,'Less than 5 hours',Healthy,No,11.0,2.0,Yes,MBA,Chennai
Female,34.0,1.0,9.19,4.0,'Less than 5 hours',Unhealthy,Yes,9.0,3.0,Yes,B.Ed,Bangalore
Female,20.0,3.0,6.73,5.0,'More than 8 hours',Unhealthy,Yes,0.0,4.0,Yes,'Class 12',Kolkata
Male,33.0,1.0,9.39,3.0,'5-6 hours',Healthy,No,0.0,5.0,No,BSc,Jaipur
Female,22.0,3.0,9.96,1.0,'7-8 hours',Unhealthy,Yes,5.0,4.0,No,M.Tech,Bhopal
Male,21.0,3.0,8.9,4.0,'Less than 5 hours',Moderate,Yes,9.0,5.0,No,B.Com,Ghaziabad
Female,31.0,1.0,9.41,1.0,'7-8 hours',Unhealthy,No,1.0,3.0,No,M.Ed,Agra
Male,23.0,3.0,8.62,2.0,'More than 8 hours',Healthy,No,6.0,4.0,No,B.Pharm,Vasai-Virar
Female,24.0,1.0,8.91,4.0,'More than 8 hours',Healthy,Yes,1.0,5.0,Yes,BBA,Kalyan
Male,29.0,5.0,6.02,2.0,'Less than 5 hours',Moderate,Yes,3.0,3.0,No,BE,Bhopal
Female,30.0,3.0,8.04,4.0,'7-8 hours',Healthy,Yes,9.0,1.0,No,BHM,Kanpur
Male,24.0,2.0,9.6,5.0,'7-8 hours',Moderate,Yes,3.0,4.0,Yes,'Class 12',Other
Male,21.0,1.0,9.39,4.0,'5-6 hours',Healthy,Yes,11.0,3.0,No,B.Com,Thane
Male,34.0,5.0,9.04,1.0,'More than 8 hours',Others,Yes,4.0,5.0,Yes,B.Tech,Agra
Male,31.0,3.0,9.71,2.0,'7-8 hours',Healthy,Yes,10.0,1.0,No,B.Ed,Lucknow
Female,39.0,4.0,5.6,2.0,'Less than 5 hours',Unhealthy,Yes,9.0,5.0,Yes,M.Ed,Vadodara
Male,32.0,2.0,5.82,5.0,'Less than 5 hours',Unhealthy,No,12.0,3.0,No,BCA,Srinagar
Female,24.0,3.0,8.63,5.0,'7-8 hours',Moderate,Yes,10.0,5.0,Yes,BBA,Rajkot
Male,18.0,5.0,9.63,5.0,'Less than 5 hours',Unhealthy,Yes,4.0,4.0,No,'Class 12',Bhopal
Male,19.0,2.0,6.76,1.0,'More than 8 hours',Unhealthy,No,9.0,3.0,Yes,'Class 12',Visakhapatnam
Female,23.0,2.0,9.41,1.0,'More than 8 hours',Moderate,Yes,10.0,2.0,Yes,MSc,Pune
Female,25.0,2.0,5.72,1.0,'Less than 5 hours',Unhealthy,No,2.0,1.0,No,BHM,Visakhapatnam
Male,25.0,2.0,8.69,1.0,'More than 8 hours',Healthy,Yes,2.0,2.0,No,Other,Ghaziabad
Male,24.0,2.0,8.59,4.0,'More than 8 hours',Healthy,Yes,6.0,5.0,Yes,B.Arch,Ghaziabad
Male,33.0,4.0,8.17,4.0,'5-6 hours',Unhealthy,Yes,12.0,4.0,No,M.Ed,Varanasi
Female,29.0,3.0,9.96,4.0,'5-6 hours',Healthy,No,9.0,3.0,No,M.Com,Delhi
Female,34.0,1.0,8.17,5.0,'Less than 5 hours',Unhealthy,No,9.0,4.0,No,B.Arch,Varanasi
Female,22.0,2.0,8.74,3.0,'More than 8 hours',Moderate,Yes,8.0,4.0,Yes,BCA,Nagpur
Male,21.0,1.0,8.35,3.0,'5-6 hours',Healthy,No,6.0,5.0,No,B.Arch,Jaipur
Female,22.0,1.0,8.04,4.0,'Less than 5 hours',Moderate,No,10.0,5.0,No,Other,Srinagar
Male,19.0,5.0,8.44,3.0,'Less than 5 hours',Moderate,Yes,5.0,1.0,Yes,'Class 12',Rajkot
Male,28.0,5.0,8.04,1.0,'More than 8 hours',Unhealthy,Yes,2.0,4.0,Yes,B.Tech,Visakhapatnam
Female,24.0,3.0,9.41,4.0,'More than 8 hours',Unhealthy,Yes,11.0,3.0,Yes,MA,Srinagar
Male,32.0,2.0,8.74,3.0,'Less than 5 hours',Unhealthy,Yes,10.0,5.0,Yes,BCA,Vasai-Virar
Female,20.0,4.0,6.37,3.0,'7-8 hours',Moderate,Yes,11.0,2.0,Yes,'Class 12',Ludhiana
Female,22.0,4.0,7.91,1.0,'5-6 hours',Moderate,Yes,3.0,5.0,Yes,MSc,Bhopal
Female,21.0,4.0,5.64,2.0,'Less than 5 hours',Moderate,Yes,2.0,2.0,No,B.Pharm,Hyderabad
Male,25.0,1.0,6.1,5.0,'Less than 5 hours',Unhealthy,No,10.0,3.0,No,B.Pharm,Nagpur
Male,20.0,5.0,8.04,2.0,'5-6 hours',Unhealthy,Yes,11.0,5.0,No,'Class 12',Hyderabad
Male,34.0,3.0,9.01,1.0,'Less than 5 hours',Moderate,Yes,1.0,3.0,Yes,Other,Kolkata
Female,32.0,2.0,5.76,3.0,'Less than 5 hours',Healthy,No,0.0,4.0,No,MBBS,Thane
Female,25.0,2.0,9.43,1.0,'Less than 5 hours',Moderate,Yes,6.0,1.0,No,M.Tech,Surat
Male,28.0,3.0,6.03,3.0,'5-6 hours',Healthy,Yes,2.0,1.0,Yes,BE,Bangalore
Female,20.0,4.0,7.24,5.0,'7-8 hours',Healthy,Yes,10.0,4.0,Yes,'Class 12',Bangalore
Male,31.0,1.0,8.04,2.0,'Less than 5 hours',Healthy,No,7.0,2.0,Yes,M.Com,Pune
Male,27.0,4.0,7.77,1.0,'7-8 hours',Unhealthy,Yes,10.0,3.0,Yes,MSc,Ludhiana
Male,24.0,3.0,8.08,3.0,'Less than 5 hours',Unhealthy,Yes,11.0,5.0,Yes,B.Arch,Nashik
Female,31.0,3.0,7.91,5.0,'5-6 hours',Unhealthy,No,2.0,3.0,Yes,M.Tech,Ahmedabad
Male,33.0,4.0,8.14,1.0,'Less than 5 hours',Moderate,Yes,12.0,3.0,No,'Class 12',Patna
